numero_college,nom_etablissement,note_a_l_ecrit_g,va_de_la_note_g,pourcentage_hors_segpa_hors_ulis,pourcenetage_allemand_lv1,pourcentage_filles,ips,ecart_type_de_l_ips,ep_2022_2023,region_academique
0780420H,Collège Blaise Pascal,9.7,-0.6,89.726027397260273973000,0.000000000000000000000,52.739726027397260274000,92.1,29.0,REP,ILE-DE-FRANCE
0781101Y,Collège Le Corbusier,11.3,-0.9,100.000000000000000000000,0.000000000000000000000,42.372881355932203390000,122.3,37.1,HORS EP,ILE-DE-FRANCE
9740096L,Collège Alsace Corré,9.9,-0.2,100.000000000000000000000,0.000000000000000000000,50.000000000000000000000,76.5,23.3,REP,LA-REUNION
9740037X,Collège Gaston Crochet,8.8,-0.9,97.744360902255639098000,12.781954887218045113000,51.127819548872180451000,82.2,28.7,REP,LA-REUNION
9740548C,Collège Edmond Albius,9.6,-0.1,98.924731182795698925000,22.580645161290322581000,45.698924731182795699000,78.6,25.8,REP,LA-REUNION
9740812P,Collège l'Oasis,9.9,0.8,77.777777777777777778000,12.280701754385964912000,47.953216374269005848000,71.0,20.9,REP+,LA-REUNION
9741045T,Collège Titan,9.4,0.3,96.575342465753424658000,0.000000000000000000000,50.684931506849315068000,79.1,26.8,REP+,LA-REUNION
9740083X,Collège Amiral Pierre Bouvet,9.6,0.6,96.453900709219858156000,0.000000000000000000000,54.609929078014184397000,71.5,22.9,REP+,LA-REUNION
9740702V,Collège Hubert Delisle,10.1,0.2,78.571428571428571429000,0.000000000000000000000,48.809523809523809524000,77.4,28.7,REP+,LA-REUNION
9740080U,Collège Bourbon,9.9,1.4,98.684210526315789474000,0.000000000000000000000,50.877192982456140351000,71.3,22.6,REP+,LA-REUNION
9740018B,Collège Harry GRUCHET - La Chaloupe Saint-Leu,10.7,0.5,100.000000000000000000000,0.000000000000000000000,48.412698412698412698000,73.3,26.6,REP,LA-REUNION
9741189Z,Collège Jean Lafosse,6.9,-1.2,95.238095238095238095000,0.000000000000000000000,53.571428571428571429000,68.3,18.2,REP+,LA-REUNION
9740035V,Collège Célimène Gaudieux,10.9,0.8,83.589743589743589744000,0.000000000000000000000,45.128205128205128205000,75.6,27.8,REP+,LA-REUNION
9740039Z,Collège Albert Lougnon,11.6,1.6,97.321428571428571429000,0.000000000000000000000,50.000000000000000000000,82.2,29.5,REP+,LA-REUNION
9740574F,Collège Paul Hermann,8.2,-0.3,79.234972677595628415000,0.000000000000000000000,50.819672131147540984000,68.8,22.8,REP+,LA-REUNION
9740576H,Collège les Tamarins,10.1,0.5,97.916666666666666667000,0.000000000000000000000,37.500000000000000000000,76.3,26.9,REP+,LA-REUNION
9740811N,Collège Terre Sainte,10.4,1.3,89.880952380952380952000,0.000000000000000000000,45.238095238095238095000,80.6,29.5,REP+,LA-REUNION
9720412R,Collège Fernand Donatien,7.8,-1.5,76.576576576576576577000,0.000000000000000000000,53.153153153153153153000,82.1,25.4,REP,MARTINIQUE
9720495F,Collège Trianon,8.2,-1.3,100.000000000000000000000,0.000000000000000000000,45.205479452054794521000,92.2,27.9,REP+,MARTINIQUE
9720447D,Collège Gérard Café,8.1,-1.6,82.417582417582417582000,0.000000000000000000000,45.054945054945054945000,95.6,28.5,REP,MARTINIQUE
9720019N,Collège Paul Symphor,8.2,-1.4,100.000000000000000000000,0.000000000000000000000,51.250000000000000000000,92.7,27.8,REP,MARTINIQUE
9720513A,Collège Emmanuel Saldès,9.5,-0.6,69.736842105263157895000,0.000000000000000000000,50.000000000000000000000,80.6,24.9,REP+,MARTINIQUE
9760179R,Collège de Bandrelé,5.6,NULL,99.559471365638766520000,0.000000000000000000000,49.779735682819383260000,81.9,31.5,REP+,MAYOTTE
9760042S,Collège de Tsimkoura,8.8,NULL,100.000000000000000000000,0.000000000000000000000,49.603174603174603175000,86.8,32.0,REP,MAYOTTE
9760162X,Collège de Kawéni,5.4,NULL,99.697885196374622356000,0.000000000000000000000,50.453172205438066465000,66.8,18.5,REP+,MAYOTTE
0030838V,Collège Emile Guillaumin,11.0,0.8,75.000000000000000000000,0.000000000000000000000,52.343750000000000000000,84.3,28.2,REP,AUVERGNE-ET-RHONE-ALPES
0030050N,Collège Jules Ferry,10.4,-0.6,86.567164179104477612000,0.000000000000000000000,44.029850746268656716000,94.6,32.5,REP,AUVERGNE-ET-RHONE-ALPES
0631238D,Collège Antoine Audembron,9.6,-1.0,88.359788359788359788000,0.000000000000000000000,42.328042328042328042000,86.9,30.4,REP,AUVERGNE-ET-RHONE-ALPES
0071169H,Collège Roqua,10.9,-0.6,81.250000000000000000000,0.000000000000000000000,45.138888888888888889000,100.2,33.0,HORS EP,AUVERGNE-ET-RHONE-ALPES
0260029R,Collège Fernand Berthon,9.0,-1.3,100.000000000000000000000,0.000000000000000000000,47.863247863247863248000,82.7,29.0,REP,AUVERGNE-ET-RHONE-ALPES
0381604M,Collège Vercors,7.8,-0.4,100.000000000000000000000,0.000000000000000000000,48.863636363636363636000,80.8,29.3,REP,AUVERGNE-ET-RHONE-ALPES
0382032C,Collège Lucie Aubrac,8.6,0.0,93.902439024390243902000,0.000000000000000000000,40.243902439024390244000,72.7,24.9,REP+,AUVERGNE-ET-RHONE-ALPES
0382110M,Collège le Grand Champ,11.2,0.5,90.449438202247191011000,0.000000000000000000000,54.494382022471910112000,91.0,29.1,REP,AUVERGNE-ET-RHONE-ALPES
0380050Y,Collège de l'Edit,8.0,-1.8,95.705521472392638037000,0.000000000000000000000,45.398773006134969325000,79.3,27.5,REP,AUVERGNE-ET-RHONE-ALPES
0010987T,Collège Jean Rostand,11.5,1.2,98.773006134969325153000,13.496932515337423313000,46.625766871165644172000,86.4,33.0,REP,AUVERGNE-ET-RHONE-ALPES
0010039M,Collège de l'Albarine,11.5,0.5,95.454545454545454545000,0.000000000000000000000,50.000000000000000000000,97.7,30.0,REP,AUVERGNE-ET-RHONE-ALPES
0421451Z,Collège Marc Seguin,9.7,0.1,79.545454545454545455000,0.000000000000000000000,39.772727272727272727000,76.2,20.4,REP+,AUVERGNE-ET-RHONE-ALPES
0690007H,Collège Emile Zola,11.5,0.2,90.502793296089385475000,7.821229050279329609000,51.955307262569832402000,98.8,33.5,HORS EP,AUVERGNE-ET-RHONE-ALPES
0692414Z,Collège Jean-Philippe Rameau,11.7,-0.1,90.449438202247191011000,0.000000000000000000000,46.629213483146067416000,110.0,37.8,HORS EP,AUVERGNE-ET-RHONE-ALPES
0691483M,Collège Lucie Aubrac,9.4,0.3,96.721311475409836066000,0.000000000000000000000,52.459016393442622951000,81.1,25.4,REP,AUVERGNE-ET-RHONE-ALPES
0691497C,Collège Colette,10.3,1.0,96.491228070175438596000,0.000000000000000000000,49.707602339181286550000,85.2,24.2,REP,AUVERGNE-ET-RHONE-ALPES
0690249W,Collège Pierre Valdo,9.3,0.6,98.347107438016528926000,0.000000000000000000000,44.628099173553719008000,79.4,26.1,REP+,AUVERGNE-ET-RHONE-ALPES
0691664J,Collège Jean Jaurès,8.3,-0.6,91.666666666666666667000,0.000000000000000000000,55.555555555555555556000,84.4,30.6,REP,AUVERGNE-ET-RHONE-ALPES
0250003T,Collège Jean Bauhin,10.1,-0.2,88.405797101449275362000,7.246376811594202899000,55.797101449275362319000,79.4,27.0,REP,BOURGOGNE-ET-FRANCHE-COMTE
0251116C,Collège Les Clairs Soleils,11.6,-0.2,97.656250000000000000000,20.312500000000000000000,51.562500000000000000000,101.0,35.6,HORS EP,BOURGOGNE-ET-FRANCHE-COMTE
0250056A,Collège Jouffroy d'Abbans,10.2,0.4,90.217391304347826087000,13.586956521739130435000,49.456521739130434783000,79.5,28.8,REP,BOURGOGNE-ET-FRANCHE-COMTE
0251599C,Collège les Bruyères,10.4,-0.1,98.425196850393700787000,0.000000000000000000000,51.181102362204724409000,79.9,26.9,REP,BOURGOGNE-ET-FRANCHE-COMTE
0700010F,Collège Romé de l'Isle,10.4,0.0,96.000000000000000000000,25.333333333333333333000,50.666666666666666667000,89.0,31.6,REP,BOURGOGNE-ET-FRANCHE-COMTE
0900018F,Collège Arthur Rimbaud,11.4,-0.6,99.029126213592233010000,24.271844660194174757000,48.543689320388349515000,97.1,38.4,HORS EP,BOURGOGNE-ET-FRANCHE-COMTE
0900295G,Collège Vauban,11.8,0.1,90.217391304347826087000,21.739130434782608696000,45.108695652173913043000,102.0,41.3,REP,BOURGOGNE-ET-FRANCHE-COMTE
0711294W,Collège du Vallon,10.8,-0.3,81.308411214953271028000,0.000000000000000000000,46.728971962616822430000,91.8,30.4,REP,BOURGOGNE-ET-FRANCHE-COMTE
0890017K,Collège Paul Fourrey,9.3,-0.8,98.979591836734693878000,0.000000000000000000000,53.061224489795918367000,87.2,24.9,REP,BOURGOGNE-ET-FRANCHE-COMTE
0890980G,Collège Abel Minard,9.7,-0.2,78.125000000000000000000,0.000000000000000000000,43.750000000000000000000,91.5,30.1,REP,BOURGOGNE-ET-FRANCHE-COMTE
0290100B,Collège Penn Ar C'hleuz,11.1,-0.4,95.833333333333333333000,15.000000000000000000000,52.500000000000000000000,92.3,36.4,REP,BRETAGNE
0290149E,Collège Kerhallet,8.6,-0.5,83.495145631067961165000,0.000000000000000000000,46.601941747572815534000,73.1,21.5,REP,BRETAGNE
0350734H,Collège les Chalais,9.8,-0.6,100.000000000000000000000,0.000000000000000000000,56.451612903225806452000,82.7,32.8,REP,BRETAGNE
0350963G,Collège les Hautes Ourmes,9.9,-0.5,90.857142857142857143000,0.000000000000000000000,49.714285714285714286000,90.4,35.9,REP+,BRETAGNE
0561330S,Collège Anita Conti,9.6,-1.5,82.352941176470588235000,0.000000000000000000000,57.843137254901960784000,92.7,38.1,HORS EP,BRETAGNE
0360543V,Collège Colbert,10.1,-0.9,100.000000000000000000000,0.000000000000000000000,62.500000000000000000000,95.7,33.3,HORS EP,CENTRE-VAL-DE-LOIRE
0370041U,Collège Jules Michelet,10.2,-0.4,97.979797979797979798000,0.000000000000000000000,50.505050505050505051000,96.0,39.5,HORS EP,CENTRE-VAL-DE-LOIRE
0410952M,Collège François Rabelais,7.7,-0.7,96.938775510204081633000,0.000000000000000000000,59.183673469387755102000,66.9,20.2,REP+,CENTRE-VAL-DE-LOIRE
0410793P,Collège Léonard de Vinci,9.1,-0.8,100.000000000000000000000,0.000000000000000000000,57.272727272727272727000,84.1,28.5,REP,CENTRE-VAL-DE-LOIRE
0541578X,Collège des Trois Frontières,10.8,0.2,100.000000000000000000000,0.000000000000000000000,51.923076923076923077000,83.2,27.2,REP,GRAND-EST
0541565H,Collège Croix de Metz,11.1,0.1,80.000000000000000000000,0.000000000000000000000,47.857142857142857143000,88.4,31.8,REP,GRAND-EST
0570127D,Collège Les Hauts de Blémont,7.6,-0.1,100.000000000000000000000,0.000000000000000000000,46.666666666666666667000,59.4,17.8,REP+,GRAND-EST
0572183N,Collège Jean-Baptiste Eble,11.0,0.0,99.090909090909090909000,0.909090909090909091000,49.090909090909090909000,91.2,30.9,REP,GRAND-EST
0570318L,Collège Jean Moulin,9.1,-0.8,98.113207547169811321000,0.000000000000000000000,57.547169811320754717000,79.5,27.4,REP,GRAND-EST
0881146T,Collège Georges Clémenceau,11.5,-0.1,88.648648648648648649000,0.000000000000000000000,44.864864864864864865000,106.9,35.2,HORS EP,GRAND-EST
0881097P,Collège Louis Armand,11.1,-0.7,98.765432098765432099000,13.580246913580246914000,56.790123456790123457000,102.9,33.2,HORS EP,GRAND-EST
0080829H,NULL,10.8,0.0,100.000000000000000000000,0.000000000000000000000,57.627118644067796610000,93.6,32.4,HORS EP,GRAND-EST
0080017A,Collège les Aurains,10.7,-0.3,86.567164179104477612000,19.402985074626865672000,50.746268656716417910000,91.0,28.5,REP,GRAND-EST
0080897G,Collège Robert de Sorbon,10.8,-0.1,98.039215686274509804000,0.000000000000000000000,55.882352941176470588000,94.9,31.9,HORS EP,GRAND-EST
0080826E,Collège le Lac,8.1,-0.8,74.683544303797468354000,0.000000000000000000000,49.367088607594936709000,70.5,20.4,REP+,GRAND-EST
0100038M,Collège Jacobins,8.0,-1.0,99.285714285714285714000,0.000000000000000000000,53.571428571428571429000,71.1,23.0,REP,GRAND-EST
0520737U,Collège la Rochotte,10.9,-0.1,98.958333333333333333000,0.000000000000000000000,48.958333333333333333000,88.3,32.5,REP,GRAND-EST
0511802G,Collège Georges Braque,8.8,-0.3,93.750000000000000000000,0.000000000000000000000,50.000000000000000000000,72.4,22.2,REP+,GRAND-EST
0510052E,Collège Louis Pasteur,9.7,-1.0,94.059405940594059406000,0.000000000000000000000,51.485148514851485149000,91.1,27.4,REP,GRAND-EST
0511256N,Collège les Indes,10.3,-0.6,84.615384615384615385000,0.000000000000000000000,39.423076923076923077000,87.0,27.4,REP,GRAND-EST
0671822S,Collège Lamartine,9.8,0.3,97.810218978102189781000,40.875912408759124088000,45.985401459854014599000,73.0,20.2,REP,GRAND-EST
0672130B,Collège André Maurois,10.3,0.3,87.892376681614349776000,10.762331838565022422000,46.188340807174887892000,84.4,31.3,REP,GRAND-EST
0671692A,Collège Solignac,8.0,-0.2,81.250000000000000000000,4.464285714285714286000,44.642857142857142857000,70.3,20.7,REP+,GRAND-EST
0671907J,Collège Hans Arp,9.6,0.6,91.387559808612440191000,3.827751196172248804000,52.631578947368421053000,73.2,25.4,REP+,GRAND-EST
0680009R,Collège Pfeffel,10.1,1.5,96.402877697841726619000,28.057553956834532374000,51.079136690647482014000,74.8,22.1,REP,GRAND-EST
0680084X,Collège Molière,9.8,0.5,77.464788732394366197000,38.732394366197183099000,50.000000000000000000000,66.7,22.7,REP+,GRAND-EST
0681757R,Collège Anne Frank,9.9,0.9,98.823529411764705882000,77.647058823529411765000,49.411764705882352941000,76.6,24.2,HORS EP,GRAND-EST
0681284B,Collège Wolf,9.0,1.0,100.000000000000000000000,88.034188034188034188000,48.717948717948717949000,67.9,19.9,REP+,GRAND-EST
9710661S,Collège Nestor de Kermadec,6.1,-1.5,100.000000000000000000000,0.000000000000000000000,52.941176470588235294000,67.8,21.1,REP+,GUADELOUPE
9730145V,Collège Elie Castor,8.1,NULL,75.000000000000000000000,0.000000000000000000000,45.588235294117647059000,77.5,26.1,REP+,GUYANE
0020007X,Collège Henri Matisse,8.9,-0.2,78.947368421052631579000,0.000000000000000000000,57.894736842105263158000,70.9,21.8,REP+,HAUTS-DE-FRANCE
0020030X,Collège Camille Desmoulins,9.3,0.1,75.294117647058823529000,0.000000000000000000000,45.882352941176470588000,78.4,21.4,REP,HAUTS-DE-FRANCE
0020055Z,Collège Gabriel Hanotaux,11.7,1.3,85.321100917431192661000,0.000000000000000000000,51.376146788990825688000,90.4,30.0,REP,HAUTS-DE-FRANCE
0020076X,Collège Jean Moulin,8.6,-1.1,100.000000000000000000000,0.000000000000000000000,49.350649350649350649000,79.9,26.1,REP,HAUTS-DE-FRANCE
0021535H,Collège Lamartine,10.2,-0.6,95.876288659793814433000,0.000000000000000000000,47.422680412371134021000,100.8,35.4,HORS EP,HAUTS-DE-FRANCE
0601190T,Collège Charles Fauqueux,8.5,-0.8,87.654320987654320988000,8.641975308641975309000,46.913580246913580247000,75.6,21.7,REP+,HAUTS-DE-FRANCE
0601718S,Collège Pierre Mendès France,10.3,-0.5,96.093750000000000000000,0.000000000000000000000,45.312500000000000000000,93.2,29.3,REP,HAUTS-DE-FRANCE
0600036N,Collège Edouard Herriot,9.2,0.1,98.529411764705882353000,14.705882352941176471000,51.470588235294117647000,82.1,25.7,REP,HAUTS-DE-FRANCE
0601179F,Collège Marcelin Berthelot,9.8,0.4,97.647058823529411765000,12.352941176470588235000,52.352941176470588235000,88.4,28.4,REP,HAUTS-DE-FRANCE
0800018K,Collège Edouard Lucas,11.1,0.6,82.954545454545454545000,0.000000000000000000000,41.477272727272727273000,91.8,34.2,REP,HAUTS-DE-FRANCE
0801443J,Collège Maréchal Leclerc de Hauteclocque,11.6,1.3,88.000000000000000000000,0.000000000000000000000,46.000000000000000000000,81.2,22.1,REP,HAUTS-DE-FRANCE
0590002G,Collège Théodore Monod,8.7,-0.7,88.205128205128205128000,0.000000000000000000000,47.692307692307692308000,81.5,25.8,REP,HAUTS-DE-FRANCE
0593246H,Collège Desrousseaux,10.3,0.0,93.197278911564625850000,0.000000000000000000000,54.421768707482993197000,84.9,28.1,HORS EP,HAUTS-DE-FRANCE
0594297A,Collège Victor Hugo,9.3,-1.0,89.655172413793103448000,0.000000000000000000000,39.080459770114942529000,83.9,25.5,REP,HAUTS-DE-FRANCE
0590046E,Collège Jean Monnet,9.2,-0.3,100.000000000000000000000,9.356725146198830409000,50.292397660818713450000,81.2,28.0,HORS EP,HAUTS-DE-FRANCE
0595277R,Collège Jacques Prévert,9.6,0.1,80.740740740740740741000,0.000000000000000000000,48.148148148148148148000,77.3,28.6,REP,HAUTS-DE-FRANCE
0593484S,Collège Emile Littré,9.1,-0.2,92.146596858638743455000,0.000000000000000000000,45.026178010471204188000,82.3,27.4,REP,HAUTS-DE-FRANCE
0594409X,Collège Jean Zay,8.5,-0.4,100.000000000000000000000,0.000000000000000000000,48.275862068965517241000,71.0,21.6,REP,HAUTS-DE-FRANCE
0592830F,Collège Jean Zay,10.9,0.1,100.000000000000000000000,0.000000000000000000000,57.692307692307692308000,85.1,27.2,HORS EP,HAUTS-DE-FRANCE
0593486U,Collège Félicien Joly,7.6,-1.3,100.000000000000000000000,0.000000000000000000000,49.438202247191011236000,74.6,24.8,REP,HAUTS-DE-FRANCE
0594632P,Collège Raymond Devos,10.3,0.3,88.811188811188811189000,0.000000000000000000000,50.349650349650349650000,88.4,34.9,REP,HAUTS-DE-FRANCE
0594418G,Collège Charles de Gaulle,8.6,-1.0,100.000000000000000000000,0.000000000000000000000,47.222222222222222222000,73.6,22.3,REP,HAUTS-DE-FRANCE
0593482P,Collège Fréderic Joliot Curie,10.1,0.3,80.898876404494382022000,15.730337078651685393000,52.808988764044943820000,81.9,27.6,REP,HAUTS-DE-FRANCE
0590271Z,Collège Verlaine,9.8,0.8,87.500000000000000000000,0.000000000000000000000,38.461538461538461538000,78.9,29.2,REP+,HAUTS-DE-FRANCE
0593177H,Collège Jean Zay,10.7,-0.7,75.000000000000000000000,21.666666666666666667000,36.666666666666666667000,87.2,31.1,REP,HAUTS-DE-FRANCE
0594881K,Collège Martha Desrumaux,10.3,1.0,98.076923076923076923000,0.000000000000000000000,51.923076923076923077000,90.7,39.1,HORS EP,HAUTS-DE-FRANCE
0594290T,Collège Henri Matisse,9.5,-0.4,88.372093023255813953000,0.000000000000000000000,52.325581395348837209000,82.9,26.8,REP,HAUTS-DE-FRANCE
0594304H,Collège Marie Curie,10.1,-0.4,100.000000000000000000000,0.000000000000000000000,49.579831932773109244000,89.5,29.6,HORS EP,HAUTS-DE-FRANCE
0594293W,Collège Albert Roussel,8.2,-0.5,100.000000000000000000000,0.000000000000000000000,52.482269503546099291000,73.2,22.3,REP+,HAUTS-DE-FRANCE
0596860L,Collège Lucie Aubrac,8.6,-0.4,91.573033707865168539000,13.483146067415730337000,50.561797752808988764000,79.1,23.4,REP+,HAUTS-DE-FRANCE
0622863A,Collège Adam de la Halle,11.0,0.1,87.407407407407407407000,0.000000000000000000000,51.851851851851851852000,97.7,32.3,HORS EP,HAUTS-DE-FRANCE
0622946R,Collège Joliot Curie,9.4,0.0,100.000000000000000000000,0.000000000000000000000,44.660194174757281553000,88.5,28.4,REP,HAUTS-DE-FRANCE
0622793Z,Collège David Marcelle,10.3,0.8,87.394957983193277311000,0.000000000000000000000,43.697478991596638655000,81.9,29.3,REP,HAUTS-DE-FRANCE
0622273J,Collège Lucien Vadez,8.5,-0.2,75.609756097560975610000,13.414634146341463415000,52.439024390243902439000,66.4,16.0,REP+,HAUTS-DE-FRANCE
0623918X,Collège Martin Luther King,9.4,0.5,100.000000000000000000000,0.000000000000000000000,45.631067961165048544000,72.8,21.5,REP+,HAUTS-DE-FRANCE
0620068M,Collège Fréderic Joliot Curie,10.1,0.2,100.000000000000000000000,0.000000000000000000000,53.333333333333333333000,84.7,27.7,REP,HAUTS-DE-FRANCE
0622424Y,Collège Langevin-Wallon,9.3,0.4,86.554621848739495798000,21.008403361344537815000,52.941176470588235294000,76.1,23.6,REP+,HAUTS-DE-FRANCE
0622578R,Collège Jean Rostand,9.6,-0.1,100.000000000000000000000,0.000000000000000000000,48.888888888888888889000,91.1,29.9,REP,HAUTS-DE-FRANCE
0771339M,Collège Pierre Brossolette,9.6,0.6,81.818181818181818182000,0.000000000000000000000,45.959595959595959596000,81.7,23.3,REP,ILE-DE-FRANCE
0771761W,Collège André Malraux,8.7,0.6,100.000000000000000000000,0.000000000000000000000,54.605263157894736842000,70.6,20.7,REP+,ILE-DE-FRANCE
0772481D,Collège Marie Curie,10.5,0.9,96.000000000000000000000,0.000000000000000000000,46.666666666666666667000,85.4,27.7,REP,ILE-DE-FRANCE
0771518G,Collège Louis Armand,10.0,0.0,100.000000000000000000000,0.000000000000000000000,47.976878612716763006000,84.0,25.0,HORS EP,ILE-DE-FRANCE
0771656G,Collège Arche Guédon,11.2,1.1,86.805555555555555556000,0.000000000000000000000,53.472222222222222222000,100.0,32.3,HORS EP,ILE-DE-FRANCE
0931181D,Collège Georges Politzer,9.5,0.6,90.000000000000000000000,0.000000000000000000000,48.000000000000000000000,92.9,35.9,REP,ILE-DE-FRANCE
0931220W,Collège Travail Langevin,8.9,-0.2,100.000000000000000000000,0.000000000000000000000,53.333333333333333333000,83.2,27.1,REP,ILE-DE-FRANCE
0931195U,Collège Auguste Delaune,8.9,1.1,98.630136986301369863000,7.534246575342465753000,50.000000000000000000000,79.0,24.7,REP,ILE-DE-FRANCE
0931788N,Collège Henri Sellier,8.9,-0.6,98.581560283687943262000,0.000000000000000000000,47.517730496453900709000,86.1,23.8,REP,ILE-DE-FRANCE
